mythic_level,clear_time_ms,keystone_time_ms,num_chests,score,time_remaining_ms,dungeon_name,player,completed_at
9,1520229,1980999,2,298.7,460770,Operation: Floodgate,Dymsan,2025-08-23T12:59:02.000Z
9,1520229,1980999,2,298.7,460770,Operation: Floodgate,Shinîgamîî,2025-08-23T12:59:02.000Z
9,1520229,1980999,2,298.7,460770,Operation: Floodgate,Miaomiao,2025-08-23T12:59:02.000Z
10,1554479,1950999,2,327.6,396520,Priory of the Sacred Flame,Ruana,2025-08-23T13:33:04.000Z
10,1554479,1950999,2,327.6,396520,Priory of the Sacred Flame,Miaomiao,2025-08-23T13:33:04.000Z
10,1554479,1950999,2,327.6,396520,Priory of the Sacred Flame,Nevayrah,2025-08-23T13:33:04.000Z
10,1554479,1950999,2,327.6,396520,Priory of the Sacred Flame,Ferean,2025-08-23T13:33:04.000Z
10,1554479,1950999,2,327.6,396520,Priory of the Sacred Flame,Kazreck,2025-08-23T13:33:04.000Z
10,2145016,1860999,0,299.3,-284017,The Dawnbreaker,Sasquuaczek,2025-08-23T13:34:10.000Z
10,2145016,1860999,0,299.3,-284017,The Dawnbreaker,Ghorumo,2025-08-23T13:34:10.000Z
10,2145016,1860999,0,299.3,-284017,The Dawnbreaker,Jeyzed,2025-08-23T13:34:10.000Z
10,2145016,1860999,0,299.3,-284017,The Dawnbreaker,Rùfiân,2025-08-23T13:34:10.000Z
10,2145016,1860999,0,299.3,-284017,The Dawnbreaker,Yearnvoker,2025-08-23T13:34:10.000Z
10,1611375,1860999,1,325,249624,The Dawnbreaker,Trolleriräv,2025-08-23T14:20:41.000Z
10,1611375,1860999,1,325,249624,The Dawnbreaker,Warpalapaz,2025-08-23T14:20:41.000Z
10,1611375,1860999,1,325,249624,The Dawnbreaker,Necrorex,2025-08-23T14:20:41.000Z
10,1611375,1860999,1,325,249624,The Dawnbreaker,Yearnvoker,2025-08-23T14:20:41.000Z
10,1611375,1860999,1,325,249624,The Dawnbreaker,Tacobollen,2025-08-23T14:20:41.000Z
10,1821619,1860999,1,320.8,39380,The Dawnbreaker,Blackøps,2025-08-23T17:35:34.000Z
10,1821619,1860999,1,320.8,39380,The Dawnbreaker,Yearnvoker,2025-08-23T17:35:34.000Z
10,1821619,1860999,1,320.8,39380,The Dawnbreaker,Castferkel,2025-08-23T17:35:34.000Z
10,1821619,1860999,1,320.8,39380,The Dawnbreaker,Baxos,2025-08-23T17:35:34.000Z
10,1821619,1860999,1,320.8,39380,The Dawnbreaker,Prôtôtýp,2025-08-23T17:35:34.000Z
10,1465912,1920999,2,328.9,455087,Halls of Atonement,Faerlina,2025-08-23T20:54:39.000Z
10,1465912,1920999,2,328.9,455087,Halls of Atonement,Ivadk,2025-08-23T20:54:39.000Z
10,1465912,1920999,2,328.9,455087,Halls of Atonement,Gnamethistle,2025-08-23T20:54:39.000Z
10,1465912,1920999,2,328.9,455087,Halls of Atonement,Ferean,2025-08-23T20:54:39.000Z
10,1465912,1920999,2,328.9,455087,Halls of Atonement,Northadin,2025-08-23T20:54:39.000Z
12,1790507,1800999,1,360.2,10492,"Ara-Kara, City of Echoes",Faerlina,2025-08-23T21:50:01.000Z
12,1790507,1800999,1,360.2,10492,"Ara-Kara, City of Echoes",Ivadk,2025-08-23T21:50:01.000Z
12,1790507,1800999,1,360.2,10492,"Ara-Kara, City of Echoes",Gnamethistle,2025-08-23T21:50:01.000Z
12,1790507,1800999,1,360.2,10492,"Ara-Kara, City of Echoes",Quintillá,2025-08-23T21:50:01.000Z
12,1790507,1800999,1,360.2,10492,"Ara-Kara, City of Echoes",Northadin,2025-08-23T21:50:01.000Z
12,1475756,1800999,1,366.8,325243,Tazavesh: So'leah's Gambit,Faerlina,2025-08-23T22:34:06.000Z
12,1475756,1800999,1,366.8,325243,Tazavesh: So'leah's Gambit,Ivadk,2025-08-23T22:34:06.000Z
12,1475756,1800999,1,366.8,325243,Tazavesh: So'leah's Gambit,Gnamethistle,2025-08-23T22:34:06.000Z
12,1475756,1800999,1,366.8,325243,Tazavesh: So'leah's Gambit,Quintillá,2025-08-23T22:34:06.000Z
12,1475756,1800999,1,366.8,325243,Tazavesh: So'leah's Gambit,Northadin,2025-08-23T22:34:06.000Z
8,1716703,2100999,1,281.9,384296,Tazavesh: Streets of Wonder,Prackica,2025-08-24T01:55:42.000Z
8,1716703,2100999,1,281.9,384296,Tazavesh: Streets of Wonder,Пыаапвфу,2025-08-24T01:55:42.000Z
8,1716703,2100999,1,281.9,384296,Tazavesh: Streets of Wonder,Faerlina,2025-08-24T01:55:42.000Z
8,1716703,2100999,1,281.9,384296,Tazavesh: Streets of Wonder,Дворфныйстак,2025-08-24T01:55:42.000Z
8,1716703,2100999,1,281.9,384296,Tazavesh: Streets of Wonder,Лолилак,2025-08-24T01:55:42.000Z
10,1300262,1860999,2,331.3,560737,The Dawnbreaker,Laffinty,2025-08-24T10:53:26.000Z
10,1300262,1860999,2,331.3,560737,The Dawnbreaker,Turbobosse,2025-08-24T10:53:26.000Z
10,1300262,1860999,2,331.3,560737,The Dawnbreaker,Yepkechtw,2025-08-24T10:53:26.000Z
10,1300262,1860999,2,331.3,560737,The Dawnbreaker,Ah,2025-08-24T10:53:26.000Z
10,1300262,1860999,2,331.3,560737,The Dawnbreaker,Yearnvoker,2025-08-24T10:53:26.000Z
10,1381792,1860999,2,329.7,479207,The Dawnbreaker,Jurihan,2025-08-24T11:27:05.000Z
10,1381792,1860999,2,329.7,479207,The Dawnbreaker,Windowbala,2025-08-24T11:27:05.000Z
10,1381792,1860999,2,329.7,479207,The Dawnbreaker,Myralix,2025-08-24T11:27:05.000Z
10,1381792,1860999,2,329.7,479207,The Dawnbreaker,Stavilin,2025-08-24T11:27:05.000Z
10,1381792,1860999,2,329.7,479207,The Dawnbreaker,Yearnvoker,2025-08-24T11:27:05.000Z
10,1496871,1860999,1,327.3,364128,The Dawnbreaker,Bïgben,2025-08-24T11:57:20.000Z
10,1496871,1860999,1,327.3,364128,The Dawnbreaker,Brati,2025-08-24T11:57:20.000Z
10,1496871,1860999,1,327.3,364128,The Dawnbreaker,Spinchilling,2025-08-24T11:57:20.000Z
10,1496871,1860999,1,327.3,364128,The Dawnbreaker,Превозмогая,2025-08-24T11:57:20.000Z
10,1496871,1860999,1,327.3,364128,The Dawnbreaker,Yearnvoker,2025-08-24T11:57:20.000Z
10,1580411,1860999,1,325.7,280588,The Dawnbreaker,Blibber,2025-08-24T12:34:37.000Z
10,1580411,1860999,1,325.7,280588,The Dawnbreaker,Bullcream,2025-08-24T12:34:37.000Z
10,1580411,1860999,1,325.7,280588,The Dawnbreaker,Pumps,2025-08-24T12:34:37.000Z
10,1580411,1860999,1,325.7,280588,The Dawnbreaker,Jamesfotm,2025-08-24T12:34:37.000Z
10,1580411,1860999,1,325.7,280588,The Dawnbreaker,Yearnvoker,2025-08-24T12:34:37.000Z
10,1671862,1860999,1,323.8,189137,The Dawnbreaker,Malteschrek,2025-08-24T13:09:59.000Z
10,1671862,1860999,1,323.8,189137,The Dawnbreaker,Iltis,2025-08-24T13:09:59.000Z
10,1671862,1860999,1,323.8,189137,The Dawnbreaker,Onecube,2025-08-24T13:09:59.000Z
10,1671862,1860999,1,323.8,189137,The Dawnbreaker,Qvaman,2025-08-24T13:09:59.000Z
10,1671862,1860999,1,323.8,189137,The Dawnbreaker,Yearnvoker,2025-08-24T13:09:59.000Z
11,1765689,1950999,1,338.6,185310,Priory of the Sacred Flame,Chamian,2025-08-24T22:11:11.000Z
11,1765689,1950999,1,338.6,185310,Priory of the Sacred Flame,Arkrawr,2025-08-24T22:11:11.000Z
11,1765689,1950999,1,338.6,185310,Priory of the Sacred Flame,Faerlina,2025-08-24T22:11:11.000Z
11,1765689,1950999,1,338.6,185310,Priory of the Sacred Flame,Ivadk,2025-08-24T22:11:11.000Z
11,1765689,1950999,1,338.6,185310,Priory of the Sacred Flame,Gnamethistle,2025-08-24T22:11:11.000Z
10,1634733,1860999,1,324.6,226266,The Dawnbreaker,Geldar,2025-08-24T22:48:25.000Z
10,1634733,1860999,1,324.6,226266,The Dawnbreaker,Faerlina,2025-08-24T22:48:25.000Z
10,1634733,1860999,1,324.6,226266,The Dawnbreaker,Ivadk,2025-08-24T22:48:25.000Z
10,1634733,1860999,1,324.6,226266,The Dawnbreaker,Arkrawr,2025-08-24T22:48:25.000Z
10,1634733,1860999,1,324.6,226266,The Dawnbreaker,Miaomiao,2025-08-24T22:48:25.000Z
6,926821,1920999,3,245,994178,Halls of Atonement,Faerlina,2025-08-25T02:31:49.000Z
6,926821,1920999,3,245,994178,Halls of Atonement,Zlord,2025-08-25T02:31:49.000Z
6,926821,1920999,3,245,994178,Halls of Atonement,Fourzy,2025-08-25T02:31:49.000Z
6,926821,1920999,3,245,994178,Halls of Atonement,Askeran,2025-08-25T02:31:49.000Z
6,926821,1920999,3,245,994178,Halls of Atonement,Vigosa,2025-08-25T02:31:49.000Z
7,1212618,1920999,2,273.8,708381,Halls of Atonement,Waelox,2025-08-25T02:57:27.000Z
7,1212618,1920999,2,273.8,708381,Halls of Atonement,Faerlina,2025-08-25T02:57:27.000Z
7,1212618,1920999,2,273.8,708381,Halls of Atonement,Chaddps,2025-08-25T02:57:27.000Z
7,1212618,1920999,2,273.8,708381,Halls of Atonement,Waterjaw,2025-08-25T02:57:27.000Z
7,1212618,1920999,2,273.8,708381,Halls of Atonement,Vigosa,2025-08-25T02:57:27.000Z
10,1917918,1920999,1,320.1,3081,Halls of Atonement,Dandalorian,2025-08-25T16:48:01.000Z
10,1917918,1920999,1,320.1,3081,Halls of Atonement,Macheteclaw,2025-08-25T16:48:01.000Z
10,1917918,1920999,1,320.1,3081,Halls of Atonement,Gnamethistle,2025-08-25T16:48:01.000Z
10,1917918,1920999,1,320.1,3081,Halls of Atonement,Drexarius,2025-08-25T16:48:01.000Z
10,1917918,1920999,1,320.1,3081,Halls of Atonement,Nevayrah,2025-08-25T16:48:01.000Z
13,2153321,2100999,0,319.1,-52322,Tazavesh: Streets of Wonder,Faerlina,2025-08-25T20:11:53.000Z
13,2153321,2100999,0,319.1,-52322,Tazavesh: Streets of Wonder,Ivadk,2025-08-25T20:11:53.000Z
13,2153321,2100999,0,319.1,-52322,Tazavesh: Streets of Wonder,Ruana,2025-08-25T20:11:53.000Z
13,2153321,2100999,0,319.1,-52322,Tazavesh: Streets of Wonder,Gnamethistle,2025-08-25T20:11:53.000Z
13,2153321,2100999,0,319.1,-52322,Tazavesh: Streets of Wonder,Northadin,2025-08-25T20:11:53.000Z
12,1832545,1860999,1,360.6,28454,Eco-Dome Al'dani,Faerlina,2025-08-25T20:49:41.000Z
12,1832545,1860999,1,360.6,28454,Eco-Dome Al'dani,Ivadk,2025-08-25T20:49:41.000Z
12,1832545,1860999,1,360.6,28454,Eco-Dome Al'dani,Ruana,2025-08-25T20:49:41.000Z
12,1832545,1860999,1,360.6,28454,Eco-Dome Al'dani,Gnamethistle,2025-08-25T20:49:41.000Z
12,1832545,1860999,1,360.6,28454,Eco-Dome Al'dani,Northadin,2025-08-25T20:49:41.000Z
12,1815506,1950999,1,362.6,135493,Priory of the Sacred Flame,Faerlina,2025-08-25T21:37:59.000Z
12,1815506,1950999,1,362.6,135493,Priory of the Sacred Flame,Ivadk,2025-08-25T21:37:59.000Z
12,1815506,1950999,1,362.6,135493,Priory of the Sacred Flame,Gnamethistle,2025-08-25T21:37:59.000Z
12,1815506,1950999,1,362.6,135493,Priory of the Sacred Flame,Quintillá,2025-08-25T21:37:59.000Z
12,1815506,1950999,1,362.6,135493,Priory of the Sacred Flame,Northadin,2025-08-25T21:37:59.000Z
12,1686527,1800999,1,362.4,114472,Tazavesh: So'leah's Gambit,Quintillá,2025-08-26T18:23:24.000Z
12,1686527,1800999,1,362.4,114472,Tazavesh: So'leah's Gambit,Ferean,2025-08-26T18:23:24.000Z
12,1686527,1800999,1,362.4,114472,Tazavesh: So'leah's Gambit,Unamithil,2025-08-26T18:23:24.000Z
12,1686527,1800999,1,362.4,114472,Tazavesh: So'leah's Gambit,Ruana,2025-08-26T18:23:24.000Z
12,1686527,1800999,1,362.4,114472,Tazavesh: So'leah's Gambit,Clarisette,2025-08-26T18:23:24.000Z
12,2362768,1950999,0,312.1,-411769,Priory of the Sacred Flame,Quintillá,2025-08-26T19:11:55.000Z
12,2362768,1950999,0,312.1,-411769,Priory of the Sacred Flame,Ferean,2025-08-26T19:11:55.000Z
12,2362768,1950999,0,312.1,-411769,Priory of the Sacred Flame,Unamithil,2025-08-26T19:11:55.000Z
12,2362768,1950999,0,312.1,-411769,Priory of the Sacred Flame,Ruana,2025-08-26T19:11:55.000Z
12,2362768,1950999,0,312.1,-411769,Priory of the Sacred Flame,Clarisette,2025-08-26T19:11:55.000Z
12,1648419,1860999,1,364.3,212580,Eco-Dome Al'dani,Ruana,2025-08-26T19:44:55.000Z
12,1648419,1860999,1,364.3,212580,Eco-Dome Al'dani,Ferean,2025-08-26T19:44:55.000Z
12,1648419,1860999,1,364.3,212580,Eco-Dome Al'dani,Quintillá,2025-08-26T19:44:55.000Z
12,1648419,1860999,1,364.3,212580,Eco-Dome Al'dani,Unamithil,2025-08-26T19:44:55.000Z
12,1648419,1860999,1,364.3,212580,Eco-Dome Al'dani,Clarisette,2025-08-26T19:44:55.000Z
10,2023735,2100999,1,321.4,77264,Tazavesh: Streets of Wonder,Blugh,2025-08-26T20:53:38.000Z
10,2023735,2100999,1,321.4,77264,Tazavesh: Streets of Wonder,Eliarien,2025-08-26T20:53:38.000Z
10,2023735,2100999,1,321.4,77264,Tazavesh: Streets of Wonder,Ruana,2025-08-26T20:53:38.000Z
10,2023735,2100999,1,321.4,77264,Tazavesh: Streets of Wonder,Dejauwu,2025-08-26T20:53:38.000Z
10,2023735,2100999,1,321.4,77264,Tazavesh: Streets of Wonder,Northion,2025-08-26T20:53:38.000Z
12,1840534,1860999,1,360.4,20465,The Dawnbreaker,Faerlina,2025-08-27T20:14:35.000Z
12,1840534,1860999,1,360.4,20465,The Dawnbreaker,Ruana,2025-08-27T20:14:35.000Z
12,1840534,1860999,1,360.4,20465,The Dawnbreaker,Ivadk,2025-08-27T20:14:35.000Z
12,1840534,1860999,1,360.4,20465,The Dawnbreaker,Gnamethistle,2025-08-27T20:14:35.000Z
12,1840534,1860999,1,360.4,20465,The Dawnbreaker,Arkrawr,2025-08-27T20:14:35.000Z
13,1929863,2100999,1,378.1,171136,Tazavesh: Streets of Wonder,Faerlina,2025-08-27T20:57:48.000Z
13,1929863,2100999,1,378.1,171136,Tazavesh: Streets of Wonder,Ruana,2025-08-27T20:57:48.000Z
13,1929863,2100999,1,378.1,171136,Tazavesh: Streets of Wonder,Ivadk,2025-08-27T20:57:48.000Z
13,1929863,2100999,1,378.1,171136,Tazavesh: Streets of Wonder,Gnamethistle,2025-08-27T20:57:48.000Z
13,1929863,2100999,1,378.1,171136,Tazavesh: Streets of Wonder,Arkrawr,2025-08-27T20:57:48.000Z
13,1970425,1980999,1,375.2,10574,Operation: Floodgate,Quintillá,2025-08-27T22:00:33.000Z
13,1970425,1980999,1,375.2,10574,Operation: Floodgate,Faerlina,2025-08-27T22:00:33.000Z
13,1970425,1980999,1,375.2,10574,Operation: Floodgate,Ivadk,2025-08-27T22:00:33.000Z
13,1970425,1980999,1,375.2,10574,Operation: Floodgate,Gnamethistle,2025-08-27T22:00:33.000Z
13,1970425,1980999,1,375.2,10574,Operation: Floodgate,Arkrawr,2025-08-27T22:00:33.000Z
12,1572947,1800999,1,364.7,228052,Tazavesh: So'leah's Gambit,Quintillá,2025-08-27T22:50:53.000Z
12,1572947,1800999,1,364.7,228052,Tazavesh: So'leah's Gambit,Faerlina,2025-08-27T22:50:53.000Z
12,1572947,1800999,1,364.7,228052,Tazavesh: So'leah's Gambit,Arkrawr,2025-08-27T22:50:53.000Z
12,1572947,1800999,1,364.7,228052,Tazavesh: So'leah's Gambit,Gnamethistle,2025-08-27T22:50:53.000Z
12,1572947,1800999,1,364.7,228052,Tazavesh: So'leah's Gambit,Ivadk,2025-08-27T22:50:53.000Z
10,1389555,1860999,2,329.5,471444,Eco-Dome Al'dani,Chamian,2025-08-29T15:45:37.000Z
10,1389555,1860999,2,329.5,471444,Eco-Dome Al'dani,Ruana,2025-08-29T15:45:37.000Z
10,1389555,1860999,2,329.5,471444,Eco-Dome Al'dani,Dracheteclaw,2025-08-29T15:45:37.000Z
10,1389555,1860999,2,329.5,471444,Eco-Dome Al'dani,Dejauwu,2025-08-29T15:45:37.000Z
10,1389555,1860999,2,329.5,471444,Eco-Dome Al'dani,Sykke,2025-08-29T15:45:37.000Z
10,1486564,1920999,2,328.5,434435,Halls of Atonement,Eliarien,2025-08-29T16:19:55.000Z
10,1486564,1920999,2,328.5,434435,Halls of Atonement,Chamian,2025-08-29T16:19:55.000Z
10,1486564,1920999,2,328.5,434435,Halls of Atonement,Ruana,2025-08-29T16:19:55.000Z
10,1486564,1920999,2,328.5,434435,Halls of Atonement,Dejauwu,2025-08-29T16:19:55.000Z
10,1486564,1920999,2,328.5,434435,Halls of Atonement,Sykke,2025-08-29T16:19:55.000Z
10,2332935,1980999,0,298.3,-351936,Operation: Floodgate,Faerlina,2025-08-29T20:01:49.000Z
10,2332935,1980999,0,298.3,-351936,Operation: Floodgate,Xytrixzm,2025-08-29T20:01:49.000Z
10,2332935,1980999,0,298.3,-351936,Operation: Floodgate,Zhins,2025-08-29T20:01:49.000Z
10,2332935,1980999,0,298.3,-351936,Operation: Floodgate,Nyaesa,2025-08-29T20:01:49.000Z
10,2332935,1980999,0,298.3,-351936,Operation: Floodgate,Northion,2025-08-29T20:01:49.000Z
8,1439564,1920999,2,284.4,481435,Halls of Atonement,Pokkes,2025-08-29T21:47:01.000Z
8,1439564,1920999,2,284.4,481435,Halls of Atonement,Arithur,2025-08-29T21:47:01.000Z
8,1439564,1920999,2,284.4,481435,Halls of Atonement,Ivadk,2025-08-29T21:47:01.000Z
8,1439564,1920999,2,284.4,481435,Halls of Atonement,Dejauwu,2025-08-29T21:47:01.000Z
8,1439564,1920999,2,284.4,481435,Halls of Atonement,Northion,2025-08-29T21:47:01.000Z
10,1556977,2100999,2,329.7,544022,Tazavesh: Streets of Wonder,Ompom,2025-08-30T12:03:17.000Z
10,1556977,2100999,2,329.7,544022,Tazavesh: Streets of Wonder,Budgetgoku,2025-08-30T12:03:17.000Z
10,1556977,2100999,2,329.7,544022,Tazavesh: Streets of Wonder,Dalekill,2025-08-30T12:03:17.000Z
10,1556977,2100999,2,329.7,544022,Tazavesh: Streets of Wonder,Enjiedk,2025-08-30T12:03:17.000Z
10,1556977,2100999,2,329.7,544022,Tazavesh: Streets of Wonder,Yearnvoker,2025-08-30T12:03:17.000Z
12,1726824,1800999,1,361.5,74175,Tazavesh: So'leah's Gambit,Freshrune,2025-08-30T13:56:35.000Z
12,1726824,1800999,1,361.5,74175,Tazavesh: So'leah's Gambit,Jumzo,2025-08-30T13:56:35.000Z
12,1726824,1800999,1,361.5,74175,Tazavesh: So'leah's Gambit,Magicwingers,2025-08-30T13:56:35.000Z
12,1726824,1800999,1,361.5,74175,Tazavesh: So'leah's Gambit,Yearnvoker,2025-08-30T13:56:35.000Z
12,1726824,1800999,1,361.5,74175,Tazavesh: So'leah's Gambit,Cogsy,2025-08-30T13:56:35.000Z
7,1115855,1950999,3,275,835144,Priory of the Sacred Flame,Piccoò,2025-08-30T16:05:24.000Z
7,1115855,1950999,3,275,835144,Priory of the Sacred Flame,Ruana,2025-08-30T16:05:24.000Z
7,1115855,1950999,3,275,835144,Priory of the Sacred Flame,Murazo,2025-08-30T16:05:24.000Z
7,1115855,1950999,3,275,835144,Priory of the Sacred Flame,Dejauwu,2025-08-30T16:05:24.000Z
7,1115855,1950999,3,275,835144,Priory of the Sacred Flame,Katchi,2025-08-30T16:05:24.000Z
10,2102294,1800999,0,298.7,-301295,"Ara-Kara, City of Echoes",Piccoò,2025-08-30T16:46:23.000Z
10,2102294,1800999,0,298.7,-301295,"Ara-Kara, City of Echoes",Jumzo,2025-08-30T16:46:23.000Z
10,2102294,1800999,0,298.7,-301295,"Ara-Kara, City of Echoes",Ruana,2025-08-30T16:46:23.000Z
10,2102294,1800999,0,298.7,-301295,"Ara-Kara, City of Echoes",Dejauwu,2025-08-30T16:46:23.000Z
10,2102294,1800999,0,298.7,-301295,"Ara-Kara, City of Echoes",Katchi,2025-08-30T16:46:23.000Z
12,1681996,2100999,1,367.5,419003,Tazavesh: Streets of Wonder,Faerlina,2025-08-30T19:28:19.000Z
12,1681996,2100999,1,367.5,419003,Tazavesh: Streets of Wonder,Ivadk,2025-08-30T19:28:19.000Z
12,1681996,2100999,1,367.5,419003,Tazavesh: Streets of Wonder,Ruana,2025-08-30T19:28:19.000Z
12,1681996,2100999,1,367.5,419003,Tazavesh: Streets of Wonder,Gnamethistle,2025-08-30T19:28:19.000Z
12,1681996,2100999,1,367.5,419003,Tazavesh: Streets of Wonder,Northadin,2025-08-30T19:28:19.000Z
12,2062722,1950999,0,317.9,-111723,Priory of the Sacred Flame,Faerlina,2025-08-30T20:29:45.000Z
12,2062722,1950999,0,317.9,-111723,Priory of the Sacred Flame,Ivadk,2025-08-30T20:29:45.000Z
12,2062722,1950999,0,317.9,-111723,Priory of the Sacred Flame,Ruana,2025-08-30T20:29:45.000Z
12,2062722,1950999,0,317.9,-111723,Priory of the Sacred Flame,Gnamethistle,2025-08-30T20:29:45.000Z
12,2062722,1950999,0,317.9,-111723,Priory of the Sacred Flame,Northadin,2025-08-30T20:29:45.000Z
13,1743351,1860999,1,377.4,117648,Eco-Dome Al'dani,Faerlina,2025-08-30T21:30:36.000Z
13,1743351,1860999,1,377.4,117648,Eco-Dome Al'dani,Ivadk,2025-08-30T21:30:36.000Z
13,1743351,1860999,1,377.4,117648,Eco-Dome Al'dani,Ruana,2025-08-30T21:30:36.000Z
13,1743351,1860999,1,377.4,117648,Eco-Dome Al'dani,Gnamethistle,2025-08-30T21:30:36.000Z
13,1743351,1860999,1,377.4,117648,Eco-Dome Al'dani,Northadin,2025-08-30T21:30:36.000Z
10,1334487,1920999,2,331.4,586512,Halls of Atonement,Mádday,2025-08-31T11:51:50.000Z
10,1334487,1920999,2,331.4,586512,Halls of Atonement,Riiw,2025-08-31T11:51:50.000Z
10,1334487,1920999,2,331.4,586512,Halls of Atonement,Gonzâbonzâ,2025-08-31T11:51:50.000Z
10,1334487,1920999,2,331.4,586512,Halls of Atonement,Ruana,2025-08-31T11:51:50.000Z
10,1334487,1920999,2,331.4,586512,Halls of Atonement,Morpheous,2025-08-31T11:51:50.000Z
12,1776389,1920999,1,362.8,144610,Halls of Atonement,Faerlina,2025-08-31T19:57:00.000Z
12,1776389,1920999,1,362.8,144610,Halls of Atonement,Skirlink,2025-08-31T19:57:00.000Z
12,1776389,1920999,1,362.8,144610,Halls of Atonement,Gnamethistle,2025-08-31T19:57:00.000Z
12,1776389,1920999,1,362.8,144610,Halls of Atonement,Stormthunder,2025-08-31T19:57:00.000Z
12,1776389,1920999,1,362.8,144610,Halls of Atonement,Macheteclaw,2025-08-31T19:57:00.000Z
7,1996999,1980999,0,244.7,-16000,Operation: Floodgate,Zalvadora,2025-08-31T19:57:09.000Z
7,1996999,1980999,0,244.7,-16000,Operation: Floodgate,Mijodin,2025-08-31T19:57:09.000Z
7,1996999,1980999,0,244.7,-16000,Operation: Floodgate,Rumirrortoo,2025-08-31T19:57:09.000Z
7,1996999,1980999,0,244.7,-16000,Operation: Floodgate,Lucifearo,2025-08-31T19:57:09.000Z
7,1996999,1980999,0,244.7,-16000,Operation: Floodgate,Buffphyscomp,2025-08-31T19:57:09.000Z
13,1740159,1800999,1,376.3,60840,"Ara-Kara, City of Echoes",Faerlina,2025-08-31T20:36:43.000Z
13,1740159,1800999,1,376.3,60840,"Ara-Kara, City of Echoes",Skirlink,2025-08-31T20:36:43.000Z
13,1740159,1800999,1,376.3,60840,"Ara-Kara, City of Echoes",Macheteclaw,2025-08-31T20:36:43.000Z
13,1740159,1800999,1,376.3,60840,"Ara-Kara, City of Echoes",Stormthunder,2025-08-31T20:36:43.000Z
13,1740159,1800999,1,376.3,60840,"Ara-Kara, City of Echoes",Gnamethistle,2025-08-31T20:36:43.000Z
11,1431813,1980999,2,345.4,549186,Operation: Floodgate,Faerlina,2025-08-31T21:05:33.000Z
11,1431813,1980999,2,345.4,549186,Operation: Floodgate,Skirlink,2025-08-31T21:05:33.000Z
11,1431813,1980999,2,345.4,549186,Operation: Floodgate,Macheteclaw,2025-08-31T21:05:33.000Z
11,1431813,1980999,2,345.4,549186,Operation: Floodgate,Stormthunder,2025-08-31T21:05:33.000Z
11,1431813,1980999,2,345.4,549186,Operation: Floodgate,Gnamethistle,2025-08-31T21:05:33.000Z
11,1924859,1920999,0,319.9,-3860,Halls of Atonement,Northadin,2025-09-01T18:44:40.000Z
11,1924859,1920999,0,319.9,-3860,Halls of Atonement,Seladona,2025-09-01T18:44:40.000Z
11,1924859,1920999,0,319.9,-3860,Halls of Atonement,Dejauwu,2025-09-01T18:44:40.000Z
11,1924859,1920999,0,319.9,-3860,Halls of Atonement,Grumbleblump,2025-09-01T18:44:40.000Z
11,1924859,1920999,0,319.9,-3860,Halls of Atonement,Chamian,2025-09-01T18:44:40.000Z
12,1762921,1980999,1,364.1,218078,Operation: Floodgate,Quintillá,2025-09-01T19:30:45.000Z
12,1762921,1980999,1,364.1,218078,Operation: Floodgate,Unamithil,2025-09-01T19:30:45.000Z
12,1762921,1980999,1,364.1,218078,Operation: Floodgate,Clarisette,2025-09-01T19:30:45.000Z
12,1762921,1980999,1,364.1,218078,Operation: Floodgate,Ferean,2025-09-01T19:30:45.000Z
12,1762921,1980999,1,364.1,218078,Operation: Floodgate,Ruana,2025-09-01T19:30:45.000Z
10,1448996,1860999,2,328.3,412003,Eco-Dome Al'dani,Dejauwu,2025-09-01T20:22:07.000Z
10,1448996,1860999,2,328.3,412003,Eco-Dome Al'dani,Xytrixzm,2025-09-01T20:22:07.000Z
10,1448996,1860999,2,328.3,412003,Eco-Dome Al'dani,Nevayrah,2025-09-01T20:22:07.000Z
10,1448996,1860999,2,328.3,412003,Eco-Dome Al'dani,Skirlink,2025-09-01T20:22:07.000Z
10,1448996,1860999,2,328.3,412003,Eco-Dome Al'dani,Lucifearo,2025-09-01T20:22:07.000Z
6,1420856,1800999,2,237.9,380143,"Ara-Kara, City of Echoes",Gearbox,2025-09-01T20:59:13.000Z
6,1420856,1800999,2,237.9,380143,"Ara-Kara, City of Echoes",Helliglys,2025-09-01T20:59:13.000Z
6,1420856,1800999,2,237.9,380143,"Ara-Kara, City of Echoes",Lucifearo,2025-09-01T20:59:13.000Z
6,1420856,1800999,2,237.9,380143,"Ara-Kara, City of Echoes",Neektharion,2025-09-01T20:59:13.000Z
6,1420856,1800999,2,237.9,380143,"Ara-Kara, City of Echoes",Xytrixzmage,2025-09-01T20:59:13.000Z
